student_id,age,gender,education_level,previous_courses,videos_watched,assignments_completed,forum_posts,quiz_scores_avg,time_spent_hours,login_frequency,days_active,certification_goal,completed
1392,64,Female,Master,2,16,5,26,15.536991412096823,161.31092452485373,44,56,1,0
1393,41,Male,High School,4,71,5,32,62.96603161278346,19.897122940768952,42,86,1,1
1394,39,Other,High School,5,97,12,20,57.27105288051072,115.42577823749274,71,72,1,1
1395,22,Other,Master,7,89,12,16,55.78448250391125,12.499423914662898,55,8,1,0
1396,50,Female,PhD,5,93,1,21,82.60471865372462,35.18942805466756,72,62,1,1
1397,53,Other,High School,5,85,2,24,18.38960225250139,65.1001805712285,69,78,1,1
1398,64,Female,High School,3,79,2,2,75.15659870434474,141.47784808589319,32,24,1,0
1399,37,Male,Master,6,93,12,26,76.09260177350818,194.77559500081628,96,22,0,1
1400,36,Male,Master,18,79,2,26,72.26454395808683,68.50416287718213,44,15,1,0
1401,52,Other,High School,6,37,1,45,50.596831347876005,104.22889708053684,6,84,1,1
1402,60,Other,Bachelor,2,23,8,11,39.55387477377374,51.811119084487075,17,28,1,0
1403,34,Other,High School,7,99,5,14,39.467716007287954,135.09792412192294,69,22,1,0
1404,62,Female,Bachelor,0,98,1,37,73.38087139422406,73.3171735900893,44,31,1,1
1405,60,Other,Master,0,5,2,19,49.78967025828713,96.31923468765551,36,73,1,1
1406,51,Other,Bachelor,13,67,9,21,33.84337242309269,113.56257517012575,20,62,1,1
1407,26,Male,PhD,5,81,5,1,62.546968440532154,137.24846598145533,89,87,1,1
1408,43,Other,Master,9,5,3,3,83.70112605030168,12.010332257950651,78,69,1,0
1409,19,Male,High School,13,25,6,44,6.1508741168281755,110.98021875731874,43,39,1,0
1410,26,Other,High School,3,90,5,12,97.21369577714376,86.2328195628872,29,81,1,1
1411,26,Male,Master,5,40,14,31,9.665193958190432,26.753017295933425,10,40,1,0
1412,57,Other,Master,15,74,5,21,51.173812070291824,41.60733366627234,7,69,1,1
1413,34,Male,PhD,0,37,11,24,56.02095440377961,176.7780182200275,4,55,0,1
1414,18,Female,Master,5,79,2,26,13.821070536134815,174.35520182004737,7,71,1,1
1415,42,Male,High School,8,82,10,16,91.55937530176794,6.666050884734975,4,64,1,1
1416,60,Male,PhD,14,42,7,5,47.14670772924939,137.88029824725047,9,8,1,0
1417,57,Male,High School,11,52,8,42,14.31205144603933,110.83746262747083,14,71,1,1
1418,59,Other,Bachelor,2,14,5,15,71.16124028477708,187.9631686294497,55,86,0,1
1419,42,Other,Master,10,89,1,7,66.34043452426098,181.60114220448315,54,44,0,1
1420,56,Other,Bachelor,14,55,0,32,96.28655697814476,115.9123825704724,2,38,1,1
1421,52,Female,High School,2,55,2,9,44.15163246877483,27.790984263700725,40,21,0,0
1422,20,Female,Bachelor,13,30,2,33,26.779597316475932,91.96300473386003,9,4,0,0
1423,54,Male,Bachelor,1,82,7,18,5.999400629526209,145.03287338580117,6,32,1,0
1424,61,Female,High School,3,56,4,13,73.31215250802694,190.34732701797427,62,55,1,1
1425,61,Male,High School,18,50,0,2,61.727768923042234,72.76588115051652,62,60,0,0
1426,47,Male,Master,11,23,10,40,97.26108349007595,156.93429519071037,87,59,0,1
1427,55,Male,Bachelor,1,57,3,22,71.21649798036324,136.66815065634475,25,67,0,1
1428,51,Female,PhD,16,72,6,39,93.3161479938216,15.658555428452425,33,5,0,0
1429,29,Other,PhD,2,86,4,10,99.15787947795805,111.5953700572576,71,83,0,1
1430,36,Female,High School,9,3,9,46,42.84311442326858,36.70176670787717,38,72,1,0
1431,54,Male,High School,15,9,14,5,15.029501336927709,136.7098584355529,59,37,1,0
1432,61,Male,Bachelor,8,62,12,33,19.58507769032637,122.01696938812785,68,27,1,1
1433,34,Female,High School,10,72,5,0,31.83752231123167,194.60961832676662,99,13,1,1
1434,27,Male,PhD,14,82,13,34,50.88957670662728,187.0765330249619,25,6,1,1
1435,64,Male,Master,2,14,9,24,12.241999939635617,1.8745667197762383,61,65,0,0
1436,29,Female,Master,15,97,3,28,30.17178718552357,16.005886034339923,9,30,0,0
1437,33,Female,Bachelor,11,62,1,22,30.779384738291537,153.82686228591226,96,75,1,1
1438,41,Female,Master,4,18,8,17,0.4085654964712804,137.12861459521537,99,52,1,0
1439,36,Male,High School,6,62,14,13,35.41687396663927,160.18911970337828,53,41,0,1
1440,25,Male,High School,8,55,1,16,11.615220008467142,53.36298453366473,30,80,0,0
1441,48,Other,High School,17,20,1,1,42.97113796623891,169.8645537524953,37,15,1,0
1442,38,Other,High School,7,33,12,30,19.65367374037491,88.48389439762718,24,5,1,0
1443,34,Female,Bachelor,11,16,11,18,82.21142396931961,52.381696934888346,76,15,1,0
1444,40,Other,Master,19,17,1,31,8.052535277382356,2.1215495169784715,64,1,1,0
1445,54,Male,PhD,1,80,0,27,86.56604314182002,174.27280696391875,99,15,0,0
1446,33,Other,Master,9,65,12,40,58.052661552459824,107.06876984803448,99,60,0,1
1447,23,Male,High School,18,50,11,7,45.86406631983575,195.07641675039852,49,48,1,1
1448,25,Female,PhD,8,64,11,41,54.97423168939102,142.9362779134519,23,54,1,1
1449,42,Female,Bachelor,7,42,2,40,37.610912917766925,16.083428697955714,26,55,0,0
1450,35,Male,High School,0,56,5,39,12.761190499194509,117.63823728042848,81,72,1,1
1451,42,Other,High School,5,9,6,38,76.58798157837799,3.424907964669499,49,86,1,1
1452,29,Female,PhD,11,36,0,21,92.79115900964156,111.55637084258643,49,27,0,0
1453,32,Female,Bachelor,18,47,13,23,95.00676231198646,70.04033261981616,14,30,1,1
1454,43,Other,PhD,16,68,4,37,67.07115062227444,128.65916694375312,16,76,1,1
1455,58,Other,Bachelor,1,55,4,1,41.034742651666726,108.31484124925414,28,60,1,1
1456,62,Male,High School,10,75,0,40,47.835996227649645,52.270064682897676,4,66,1,1
1457,43,Other,Master,17,35,3,40,65.69656969893157,32.470121821164796,10,46,0,0
1458,64,Other,High School,10,30,9,18,82.30725165083479,80.94229726834992,79,52,1,1
1459,49,Other,Master,17,54,0,40,37.45671375430405,197.36726296992092,51,86,1,1
1460,27,Male,Master,7,37,12,1,91.67812247811112,87.13972810985433,33,81,0,1
1461,33,Male,Bachelor,14,72,13,27,32.42721549306129,149.7574275644583,80,35,1,1
1462,24,Female,PhD,8,89,14,31,53.08597753272042,11.394705121074145,32,42,0,0
1463,34,Male,Bachelor,14,14,0,18,96.13618000356136,75.77315288348072,48,56,0,1
1464,40,Female,High School,6,15,11,15,93.81989154256102,116.06460743980077,30,45,1,1
1465,43,Other,PhD,19,76,14,29,69.57450895277492,150.2393026656964,17,52,0,1
1466,38,Female,Master,12,88,6,21,32.45601944750087,105.67673146341201,88,23,1,0
1467,39,Female,Master,12,93,6,13,21.903503318400354,103.05910916015625,4,29,1,0
1468,24,Other,High School,0,52,2,0,8.014335533354423,152.7813825194338,29,29,0,0
1469,31,Female,PhD,19,55,6,44,70.86544047393853,62.65754346378005,44,57,1,1
1470,32,Male,High School,3,6,2,1,50.34506940020357,18.12210417427851,86,19,1,0
1471,24,Male,High School,3,56,1,21,57.228769394425726,69.43009420348115,37,81,1,1
1472,26,Male,Bachelor,3,54,9,45,47.239217392573785,31.79924708988693,81,8,1,0
1473,25,Male,High School,12,51,14,32,48.29464335734429,193.18884082668666,95,50,1,1
1474,40,Female,PhD,1,3,3,14,57.127361920496526,115.50230949533832,93,7,0,0
1475,46,Female,High School,14,42,13,49,91.42620061760377,89.32008626552373,28,11,0,0
1476,35,Other,PhD,3,39,9,40,2.9366299468047696,182.41037563131346,35,67,1,1
1477,48,Female,Master,5,29,2,21,80.16367795731624,180.07227747342066,8,66,0,1
1478,47,Female,High School,2,9,11,39,39.051626055826574,83.13945581484192,22,83,1,1
1479,56,Female,PhD,6,93,6,38,74.49242672829998,174.94547244996207,2,28,1,1
1480,52,Other,Master,5,6,11,40,94.85263292443564,12.80518662860246,85,56,0,0
1481,35,Male,PhD,2,35,11,40,30.628699352633515,177.14382906650937,55,28,0,0
1482,59,Female,Master,3,34,0,10,8.955463674379892,62.11670571108634,39,89,0,0
1483,56,Other,Bachelor,9,87,5,3,23.229843631492564,113.02445686812426,55,75,1,1
1484,34,Other,High School,8,38,14,6,22.209283111256262,53.937716654478194,57,40,1,0
1485,31,Other,High School,5,35,13,20,74.1849417460254,196.9599114338679,30,2,0,0
1486,48,Male,Master,19,19,1,6,6.185818172511737,14.355996667256044,85,76,0,0
1487,41,Female,Bachelor,10,48,7,3,5.093357985573377,89.39105735613022,10,61,1,0
1488,52,Other,PhD,6,95,13,11,69.3608594483836,124.19763096671225,41,76,0,1
1489,61,Male,Bachelor,17,58,4,26,55.67196848760238,123.1224504674581,2,25,1,0
1490,62,Other,PhD,3,48,2,16,41.77675448432034,147.75167795296878,56,54,1,0
1491,51,Other,PhD,4,89,9,19,57.53684069770452,144.88306526440863,13,17,1,1
1492,20,Other,High School,3,25,6,30,73.5247905968639,158.6285410400607,45,48,1,1
1493,54,Other,Master,3,35,13,25,10.34713727067793,46.85748189793833,18,12,1,0
1494,60,Other,High School,12,42,10,30,55.32864159809425,74.10129868037892,59,61,1,1
1495,57,Male,High School,15,98,14,34,82.44168329143054,76.40662319605454,30,2,0,0
1496,43,Female,High School,13,42,14,8,36.242917057831235,191.1679321820284,35,80,1,1
1497,40,Female,PhD,10,98,1,4,76.3017987622639,81.86237141704164,31,65,1,1
1498,61,Female,High School,1,75,4,47,84.54208391465092,44.37384214093538,62,52,0,1
1499,56,Female,PhD,13,32,10,7,82.09291918201339,126.46888527835014,25,34,0,0
1500,32,Male,Master,6,99,7,20,65.03564019858612,85.45338296504565,64,45,0,1
1501,21,Male,PhD,10,77,12,15,71.73445183964586,50.01601262314965,1,1,0,0
1502,46,Male,PhD,3,96,10,15,78.7675180714781,143.02709489164022,69,52,1,1
1503,39,Other,Bachelor,6,44,0,17,73.3709309497632,38.38505732954569,44,67,0,0
1504,42,Other,High School,15,44,14,46,45.16801622865787,126.67080813186968,77,76,1,1
1505,30,Other,High School,5,87,0,27,15.912094287195554,86.10614194741541,91,56,1,0
1506,35,Female,High School,5,14,2,17,30.97305998855272,63.83343286613443,96,58,1,0
1507,50,Other,High School,1,94,2,13,20.724656224205816,189.19645349746023,24,50,1,1
1508,33,Female,Bachelor,7,16,12,47,36.144415432500224,64.88150156295598,39,25,1,0
1509,62,Other,Bachelor,6,11,6,36,48.93310801824282,69.50147482999365,17,12,0,0
1510,59,Female,Bachelor,13,21,5,39,95.9046671734246,174.12767282663418,97,73,0,1
1511,61,Other,Bachelor,8,22,6,15,95.94627949892627,25.808672575098647,11,65,0,1
1512,19,Other,High School,14,89,3,20,76.95885209168566,21.61374992921221,90,56,1,1
1513,52,Male,PhD,17,77,10,0,98.01402883633405,56.541556816900496,23,50,0,1
1514,59,Other,Master,11,11,1,10,99.8015815824459,118.32718465489197,96,87,1,1
1515,51,Other,Bachelor,18,67,1,10,88.52567477986433,76.8600320220276,78,28,1,1
1516,47,Male,PhD,12,50,9,1,7.9503583206138035,121.71089616713502,42,3,0,0
1517,30,Female,Bachelor,6,12,0,31,42.60441034642619,31.950126208886932,31,38,1,0
1518,30,Male,High School,9,56,13,18,53.411998102534206,52.29016975346941,80,64,1,1
1519,35,Male,High School,9,54,12,4,12.408258561564745,113.03246676249432,98,54,1,1
1520,49,Female,PhD,1,81,13,2,80.86306272431251,43.42984045174647,46,36,1,1
1521,49,Other,PhD,13,27,8,27,14.86834149487809,84.56092609808898,44,44,0,0
1522,52,Female,PhD,12,43,13,25,38.332877539298394,114.52957539833793,34,44,0,1
1523,56,Other,High School,5,18,13,22,6.8912179927881345,194.7301804561829,76,69,0,0
1524,63,Other,High School,8,45,6,29,52.45930879586429,15.977331575518638,8,53,0,0
1525,46,Female,Master,12,2,9,7,59.7041446834684,92.08279571418099,9,13,1,0
1526,46,Male,PhD,8,82,2,35,73.51768501606796,79.25419214842617,64,44,1,0
1527,61,Female,Master,12,19,1,28,33.9461488682953,164.8482498902356,58,4,0,0
1528,33,Other,Bachelor,4,24,13,12,59.053149960318095,180.05942380568683,97,70,0,1
1529,61,Female,Master,13,74,2,24,73.41473396604718,181.40263370627298,56,51,1,1
1530,64,Female,Bachelor,4,55,6,21,76.2035148910024,75.02786260831876,88,70,0,1
1531,27,Other,Bachelor,8,80,4,45,30.16418464500371,60.9310293790964,85,11,1,0
1532,47,Male,Master,7,60,11,32,6.770393017812504,89.82745009101694,9,54,0,0
1533,42,Female,PhD,6,54,2,36,3.761947755155426,68.7972611943606,89,62,1,0
1534,56,Other,Bachelor,7,34,8,6,76.80602846925837,143.7701961136387,18,59,1,1
1535,37,Other,PhD,2,77,1,22,38.54389171812458,42.714209725916504,49,61,1,1
1536,22,Female,High School,14,58,6,5,13.394266280335154,131.73681681477626,67,40,0,0
1537,18,Male,Bachelor,7,38,14,14,18.44889355212722,185.39750662090017,4,4,1,1
1538,47,Female,High School,0,56,9,14,76.61504748031234,55.98271393922198,28,27,1,0
1539,20,Male,Master,6,82,5,39,59.89020006907649,135.37812331776487,4,16,1,0
1540,62,Male,PhD,18,66,5,33,50.14031661635708,28.712224311475666,59,82,1,1
1541,31,Male,Master,1,33,13,13,62.30075856245326,24.276788419451822,64,7,1,0
1542,47,Male,Bachelor,13,40,6,28,13.74995541574241,23.1288956129732,27,11,1,0
1543,21,Female,High School,17,21,5,15,31.904224291015705,27.705633969069776,82,72,0,0
1544,35,Other,Bachelor,14,26,1,28,37.40635173850721,43.2329740618884,99,64,1,0
1545,54,Other,Master,13,20,10,22,31.44977693797888,112.56609912035887,0,52,1,1
1546,42,Other,PhD,18,40,4,9,86.44163121349362,153.3971297231075,28,6,0,0
1547,18,Other,PhD,18,30,2,46,58.14211446526173,25.371404742183156,50,48,1,0
1548,63,Other,Bachelor,16,26,8,3,72.93214074838936,174.00298811814494,35,69,1,1
1549,32,Other,Bachelor,18,36,7,11,23.67060898756965,168.54325688604519,31,6,1,0
1550,26,Female,High School,15,65,9,41,26.40740372957504,145.4776053005783,63,61,1,1
1551,32,Male,Master,19,53,10,33,22.53359830781463,85.19315989229462,13,66,0,0
1552,41,Other,Bachelor,18,8,1,3,68.79795776455575,0.31144696510516656,31,73,0,0
1553,21,Female,High School,0,82,14,19,34.90409956905184,146.95298826005936,8,79,0,1
1554,29,Other,Bachelor,18,41,0,27,40.50841324041631,175.79722893528788,82,85,1,1
1555,54,Other,PhD,6,35,14,27,70.91216078388611,67.0572752343724,10,53,1,1
1556,54,Male,High School,10,9,3,5,97.17987018832055,143.59751224422374,47,28,1,1
1557,60,Male,High School,4,58,3,13,16.187531373331797,12.409522872256339,50,5,1,0
1558,23,Male,Bachelor,16,39,11,34,6.267626823480343,141.89897429432853,3,81,0,1
1559,56,Other,Master,10,53,9,46,19.48459319674609,13.66170416977861,40,58,1,0
1560,63,Other,PhD,7,38,10,0,73.49606849632782,117.43726717773642,24,24,1,0
1561,41,Other,Master,9,6,1,18,19.462729104901634,119.51065717905874,16,31,1,0
1562,28,Male,High School,11,3,6,0,58.435240262488634,60.4313108847639,46,41,1,0
1563,30,Female,Master,9,14,12,12,59.03165364989821,15.824545415346304,7,68,1,1
1564,51,Other,High School,12,75,14,7,29.442310029708107,189.86695494248744,57,84,1,1
1565,42,Other,Master,17,47,2,17,6.872627987662872,107.11548080332263,0,81,1,0
1566,24,Other,Bachelor,9,5,6,34,39.920051745160464,115.95162502477253,1,46,1,0
1567,21,Female,Master,18,72,6,22,18.678542225653562,123.00417780609475,9,10,1,0
1568,25,Other,High School,19,34,0,49,18.447321026652407,178.209585385231,90,37,1,0
1569,37,Female,PhD,16,71,5,25,52.2588871028741,12.051128909351515,26,21,0,0
1570,46,Other,PhD,19,70,3,40,67.31211380977535,178.65755357050656,12,21,1,0
1571,62,Female,PhD,15,67,10,37,7.5415052266528,47.93530172225482,62,80,0,0
1572,63,Other,High School,4,57,7,19,57.83213986425009,15.59004991926949,10,10,0,0
1573,27,Male,Master,2,76,7,1,24.620164344846074,131.45317042626627,13,82,0,0
1574,60,Male,PhD,14,18,2,25,67.32980610196827,195.39512885133672,95,24,1,0
1575,51,Male,PhD,1,61,3,35,81.02158362023667,11.448413261319178,79,12,0,0
1576,43,Male,PhD,12,70,14,24,80.70136356658838,85.22436360747318,92,20,1,1
1577,58,Other,Bachelor,7,9,0,29,36.98613582407343,105.95690506875715,97,70,1,0
1578,20,Male,High School,16,24,9,17,56.726967387754435,50.42379282069802,25,8,0,0
1579,23,Female,High School,3,43,1,6,79.36951838373803,196.5744298305936,68,78,1,1
1580,22,Male,High School,18,98,6,26,6.0810261480477195,128.19264292076548,82,5,0,0
1581,22,Male,High School,8,57,14,10,60.56243361723621,168.87013456934227,38,54,0,1
1582,64,Male,High School,14,24,13,36,83.65219838244457,83.15553639434272,91,36,1,1
1583,40,Other,Bachelor,8,92,10,7,37.235699790152644,70.79117742896355,27,38,1,1
1584,26,Male,Master,8,75,11,10,45.540811398128675,110.63157897621845,16,3,0,0
1585,52,Female,Bachelor,13,39,14,23,69.87280685593498,87.05568852532795,36,36,1,1
1586,37,Male,PhD,15,75,6,29,6.788471186569877,142.9896110273589,82,22,0,0
1587,59,Male,Bachelor,16,69,12,29,38.56359604206256,53.16361804235894,26,8,1,0
1588,52,Male,High School,12,9,8,14,29.571077022384895,89.91820621847992,75,61,0,0
1589,35,Female,Bachelor,8,65,9,34,1.6994249587130805,179.02654945881196,66,78,1,1
1590,34,Male,High School,14,24,8,38,19.59726612332601,151.22158006866587,67,7,1,0
1591,41,Female,Bachelor,6,70,8,23,39.58835655888493,33.61403300357888,46,68,1,1
1592,20,Female,High School,0,86,5,7,19.74287084005709,177.3729658783195,74,62,1,1
1593,49,Male,PhD,0,10,7,42,60.239831819455645,117.80331808903762,33,19,1,0
1594,52,Female,High School,4,35,8,41,44.8652607336309,135.85743665449664,17,47,1,1
1595,55,Other,Bachelor,8,48,11,19,3.94812947733848,58.85131316985321,34,24,1,0
1596,30,Male,PhD,11,47,13,40,27.504026431251695,88.3088527271315,17,80,0,1
1597,64,Male,Bachelor,5,86,6,46,1.9476770379214026,161.3624957812502,69,6,1,0
1598,42,Female,PhD,12,6,3,25,35.8135179894476,66.13524375263641,33,8,0,0
1599,26,Female,Master,7,90,13,23,25.911001774583355,33.01232310203866,32,25,1,1
1600,21,Male,Master,14,76,3,21,68.81867821684617,75.66098259669612,71,89,1,1
1601,31,Other,Master,5,50,5,4,30.740692559653226,13.843733481877617,83,74,1,1
1602,54,Female,Bachelor,5,16,13,14,37.5158664584364,143.57129169698646,83,41,0,0
1603,51,Female,Bachelor,3,31,10,35,72.53339318632086,29.54918175483956,42,58,1,1
1604,28,Other,PhD,10,25,3,36,48.09176759086529,57.02518141216895,81,81,0,0
1605,58,Other,PhD,17,21,10,28,55.64543785958399,176.21620111077843,26,60,0,1
1606,20,Male,PhD,2,12,6,14,84.13466637474485,108.09953159135421,47,3,0,0
1607,45,Other,PhD,2,11,7,26,20.688830545736835,64.26768811929513,68,9,0,0
1608,46,Male,High School,11,70,7,48,98.91855285275903,109.53337800297716,70,52,1,1
1609,26,Other,Master,5,0,13,7,90.0105091840394,43.655531926377876,21,58,1,1
1610,20,Female,High School,5,32,7,28,28.6552828601061,5.034625941122028,33,60,0,0
1611,42,Male,High School,7,13,1,18,89.293841762056,120.7464957927606,42,82,1,1
1612,51,Male,High School,14,63,13,30,75.39561582968135,142.82518655694585,76,49,1,1
1613,29,Male,High School,17,42,9,8,93.07564719621517,175.95635308919591,95,5,1,1
1614,59,Other,Master,19,57,1,9,69.11351881257458,154.37667221294473,87,62,1,1
1615,26,Female,High School,15,40,1,36,67.44773829841586,185.335540099103,15,32,0,0
1616,32,Male,PhD,5,80,1,9,0.3464409097531318,197.19069510857406,13,27,1,0
1617,57,Male,Bachelor,16,67,3,32,47.46115286750564,148.98708954915963,38,85,1,1
1618,42,Male,PhD,8,38,4,24,20.026860617842303,173.5846601660668,70,24,1,0
1619,22,Male,Bachelor,18,0,3,3,32.408145916900736,134.74630064563695,11,38,1,0
1620,28,Female,PhD,17,40,14,4,97.88156339963415,34.187558241653825,83,67,1,1
1621,51,Other,PhD,4,44,4,22,8.550195782617664,36.34048526445699,96,16,1,0
1622,41,Female,Bachelor,5,87,3,38,72.24864704537926,22.051891263052624,54,15,1,0
1623,32,Male,Master,11,97,6,4,17.29448418708732,188.5949439987047,5,25,0,0
1624,55,Female,High School,10,97,9,7,0.7401339496148296,134.55033956787602,39,72,1,1
1625,25,Male,PhD,15,87,0,16,50.14187088479004,157.98195009310493,90,4,1,0
1626,22,Other,Master,19,78,13,0,16.12152987596931,66.23146736487284,12,32,1,0
1627,43,Other,High School,16,80,12,49,96.5466255981577,92.08434201535157,68,45,0,1
1628,35,Other,Master,19,12,0,11,20.369673710929614,7.955906367338561,23,56,0,0
1629,23,Male,Master,8,70,1,34,19.203527403486788,177.80148008701948,73,35,0,0
1630,54,Female,High School,0,8,12,13,3.2166924660838148,170.6006858823216,58,53,0,0
1631,30,Other,PhD,2,62,0,47,32.98196386789113,156.96226697285886,45,30,0,0
1632,45,Male,Master,8,98,11,17,2.4111674928999127,11.660413536238302,95,49,0,0
1633,22,Male,PhD,18,22,14,9,49.888663524312705,34.84994711548674,72,81,0,1
1634,30,Female,PhD,12,53,9,14,50.56106428274087,66.83413155089228,98,83,1,1
1635,34,Other,PhD,13,46,11,41,5.324328706398596,52.612535068334346,43,52,1,0
1636,57,Male,High School,19,38,11,32,24.006227698741622,167.69196770621372,75,81,1,1
1637,62,Female,Bachelor,18,86,9,18,83.21064851443516,38.96715164012399,10,2,0,0
